frame	NSSD	NCCOEFF	SemanticChange	GeometricChange	VoL	Context	PoseNovelity
seq01_02/frame-001040	0.066	0.84	0.022	26.493	12.774	1.048	613.986
seq01_02/frame-001041	0.071	0.796	0.023	26.869	12.124	1.033	621.162
seq01_02/frame-001042	0.074	0.761	0.023	28.07	12.058	1.019	626.025
seq01_02/frame-001043	0.076	0.741	0.022	29.315	17.954	0.997	632.946
seq01_02/frame-001044	0.077	0.736	0.022	29.801	12.659	0.98	633.528
seq01_02/frame-001045	0.078	0.731	0.021	30.098	12.166	0.963	629.864
seq01_02/frame-001046	0.08	0.724	0.021	30.423	20.557	0.937	627.99
seq01_02/frame-001047	0.081	0.721	0.021	30.959	20.661	0.92	633.177
seq01_02/frame-001048	0.082	0.718	0.022	31.893	18.255	0.905	640.477
seq01_02/frame-001049	0.083	0.717	0.022	32.399	27.449	0.881	651.068
seq01_02/frame-001050	0.085	0.714	0.022	32.724	33.887	0.848	665.403
seq01_02/frame-001051	0.088	0.71	0.021	33.231	15.567	0.82	691.01
seq01_02/frame-001052	0.09	0.703	0.021	34.157	16.079	0.806	701.773
seq01_02/frame-001053	0.091	0.694	0.021	33.673	14.37	0.796	696.624
seq01_02/frame-001054	0.092	0.683	0.02	32.639	15.572	0.781	686.771
seq01_02/frame-001055	0.093	0.656	0.019	32.014	13.404	0.745	663.585
seq01_02/frame-001056	0.093	0.646	0.018	31.815	16.149	0.729	657.309
seq01_02/frame-001057	0.093	0.633	0.016	31.414	16.159	0.707	649.925
seq01_02/frame-001058	0.091	0.628	0.015	31.548	13.666	0.689	640.663
seq01_02/frame-001059	0.092	0.62	0.015	32.09	16.591	0.687	635.174
seq01_02/frame-001060	0.093	0.612	0.014	32.905	28.342	0.68	640.28
seq01_02/frame-001061	0.094	0.607	0.014	33.609	20.09	0.673	645.261
seq01_02/frame-001062	0.097	0.598	0.014	34.905	15.405	0.658	648.079
seq01_02/frame-001063	0.099	0.595	0.013	35.668	17.26	0.648	649.362
seq01_02/frame-001064	0.102	0.594	0.012	36.463	21.661	0.639	654.586
seq01_02/frame-001065	0.106	0.592	0.011	37.393	17.598	0.623	663.855
seq01_02/frame-001066	0.109	0.593	0.009	37.742	16.234	0.613	667.977
seq01_02/frame-001067	0.112	0.593	0.008	38.067	19.196	0.605	673.997
seq01_02/frame-001068	0.116	0.586	0.008	38.703	17.073	0.589	686.05
seq01_02/frame-001069	0.118	0.571	0.007	38.059	16.102	0.574	691.41
seq01_02/frame-001070	0.115	0.55	0.005	35.958	27.638	0.555	702.83
seq01_02/frame-001071	0.114	0.543	0.005	35.569	23.38	0.55	709.403
seq01_02/frame-001072	0.113	0.529	0.003	35.127	35.453	0.542	723.748
seq01_02/frame-001073	0.112	0.523	0.003	34.753	16.061	0.535	727.989
seq01_02/frame-001074	0.11	0.518	0.0	35.048	14.004	0.524	718.258
seq01_02/frame-001075	0.109	0.516	0.0	35.431	18.65	0.515	712.117
seq01_02/frame-001076	0.108	0.51	0.0	35.295	16.719	0.51	710.545
seq01_02/frame-001077	0.106	0.505	0.0	35.344	19.458	0.5	705.035
seq01_02/frame-001078	0.105	0.501	0.0	35.253	16.446	0.489	702.981
seq01_02/frame-001079	0.104	0.497	0.0	34.869	15.536	0.474	703.011
seq01_02/frame-001080	0.102	0.495	0.0	34.73	17.501	0.465	697.005
seq01_02/frame-001081	0.101	0.494	0.0	34.565	16.117	0.457	694.408
seq01_02/frame-001082	0.101	0.494	0.0	34.271	18.35	0.448	691.803
seq01_02/frame-001083	0.103	0.491	0.0	33.963	19.035	0.442	686.552
seq01_02/frame-001084	0.104	0.491	0.0	34.219	18.482	0.434	686.332
seq01_02/frame-001085	0.103	0.508	0.0	34.498	19.041	0.425	683.799
seq01_02/frame-001086	0.103	0.523	0.0	34.473	19.061	0.417	680.261
seq01_02/frame-001087	0.103	0.535	0.0	34.499	20.115	0.41	678.408
seq01_02/frame-001088	0.104	0.545	0.0	35.008	17.535	0.413	683.637
seq01_02/frame-001089	0.105	0.539	0.002	35.615	18.046	0.414	687.493
seq01_02/frame-001090	0.107	0.529	0.006	36.159	23.401	0.418	695.871
seq01_02/frame-001091	0.11	0.525	0.011	36.338	23.898	0.418	707.581
seq01_02/frame-001092	0.113	0.525	0.022	34.465	17.994	0.438	720.639
seq01_02/frame-001093	0.116	0.536	0.039	33.672	19.723	0.432	728.442
seq01_02/frame-001094	0.117	0.579	0.069	36.117	14.869	0.432	712.309
seq01_02/frame-001095	0.121	0.577	0.081	36.999	15.298	0.431	701.464
seq01_02/frame-001096	0.124	0.574	0.09	37.355	19.207	0.429	691.716
seq01_02/frame-001097	0.125	0.576	0.099	36.753	20.798	0.41	676.148
seq01_02/frame-001098	0.125	0.587	0.107	36.098	21.304	0.41	663.868
seq01_02/frame-001099	0.126	0.604	0.114	35.589	19.738	0.41	653.702
seq01_02/frame-001100	0.127	0.625	0.12	35.059	20.813	0.416	639.329
seq01_02/frame-001101	0.129	0.635	0.121	34.771	20.375	0.412	625.464
seq01_02/frame-001102	0.13	0.642	0.119	33.984	17.662	0.408	612.646
seq01_02/frame-001103	0.131	0.647	0.118	32.013	16.571	0.402	599.738
seq01_02/frame-001104	0.132	0.651	0.117	31.108	21.242	0.396	589.507
seq01_02/frame-001105	0.131	0.659	0.115	30.488	21.996	0.389	576.966
seq01_02/frame-001106	0.129	0.668	0.112	30.259	16.956	0.383	565.355
seq01_02/frame-001107	0.127	0.677	0.11	30.626	17.363	0.381	550.308
seq01_02/frame-001108	0.126	0.682	0.108	30.961	17.651	0.378	536.195
seq01_02/frame-001109	0.125	0.685	0.106	30.037	27.707	0.363	524.472
seq01_02/frame-001110	0.125	0.684	0.107	29.614	18.842	0.354	527.393
seq01_02/frame-001111	0.126	0.681	0.109	29.097	14.533	0.343	532.694
seq01_02/frame-001112	0.133	0.665	0.111	28.885	14.856	0.334	535.744
seq01_02/frame-001113	0.138	0.654	0.124	29.873	17.136	0.33	540.758
seq01_02/frame-001114	0.133	0.668	0.137	30.373	16.769	0.323	550.174
seq01_02/frame-001115	0.112	0.723	0.177	29.66	18.499	0.297	579.457
seq01_02/frame-001116	0.109	0.729	0.177	29.564	14.677	0.285	573.267
seq01_02/frame-001117	0.104	0.742	0.176	29.498	13.23	0.274	574.594
seq01_02/frame-001118	0.101	0.754	0.174	29.539	13.075	0.266	578.907
seq01_02/frame-001119	0.103	0.753	0.176	29.829	13.042	0.259	584.04
seq01_02/frame-001120	0.104	0.755	0.182	30.595	13.377	0.25	598.395
seq01_02/frame-001121	0.103	0.761	0.186	31.203	12.206	0.242	613.624
seq01_02/frame-001122	0.105	0.77	0.187	32.528	11.558	0.23	632.692
seq01_02/frame-001123	0.108	0.785	0.194	34.189	11.991	0.216	659.436
seq01_02/frame-001124	0.113	0.788	0.203	35.331	11.529	0.205	661.56
seq01_02/frame-001125	0.119	0.791	0.216	36.044	11.549	0.191	639.773
seq01_02/frame-001126	0.123	0.81	0.217	36.451	11.694	0.174	634.677
seq01_02/frame-001127	0.104	0.843	0.203	32.879	11.528	0.159	645.189
seq01_02/frame-001128	0.099	0.844	0.149	33.129	11.351	0.152	647.844
seq01_02/frame-001129	0.076	0.923	0.113	29.549	11.122	0.136	649.594
seq01_02/frame-001130	0.073	0.93	0.102	28.039	12.786	0.126	654.102
seq01_02/frame-001131	0.078	0.925	0.101	27.807	12.442	0.122	660.191
seq01_02/frame-001132	0.083	0.923	0.099	27.596	12.554	0.12	669.75
seq01_02/frame-001133	0.09	0.919	0.098	27.452	12.682	0.117	685.524
seq01_02/frame-001134	0.095	0.917	0.096	27.368	11.337	0.118	698.196
seq01_02/frame-001135	0.104	0.915	0.09	27.104	11.837	0.123	714.643
seq01_02/frame-001136	0.107	0.915	0.087	27.093	12.499	0.126	718.246
seq01_02/frame-001137	0.111	0.914	0.085	27.462	12.565	0.14	723.086
seq01_02/frame-001138	0.114	0.914	0.084	27.84	12.499	0.15	729.556
seq01_02/frame-001139	0.119	0.913	0.083	28.21	11.263	0.162	730.821
seq01_02/frame-001140	0.127	0.911	0.083	29.05	11.283	0.175	719.503
seq01_02/frame-001141	0.135	0.908	0.082	29.892	10.875	0.179	702.345
seq01_02/frame-001142	0.162	0.882	0.084	31.947	10.938	0.19	670.594
seq01_02/frame-001143	0.173	0.871	0.086	32.875	11.325	0.195	668.157
seq01_02/frame-001144	0.18	0.867	0.087	33.657	12.032	0.204	679.07
seq01_02/frame-001145	0.179	0.871	0.088	33.911	11.233	0.212	694.634
seq01_02/frame-001146	0.177	0.877	0.086	33.434	11.516	0.233	737.612
seq01_02/frame-001147	0.178	0.875	0.083	32.825	11.993	0.239	748.84
seq01_02/frame-001148	0.179	0.872	0.08	32.248	12.168	0.246	749.013
seq01_02/frame-001149	0.186	0.861	0.075	31.793	11.689	0.251	727.025
seq01_02/frame-001150	0.191	0.849	0.072	31.578	11.757	0.251	702.716
seq01_02/frame-001151	0.195	0.833	0.07	31.411	11.906	0.247	683.384
seq01_02/frame-001152	0.201	0.804	0.067	31.482	12.201	0.245	644.278
seq01_02/frame-001153	0.208	0.782	0.064	32.073	11.987	0.257	615.101
seq01_02/frame-001154	0.215	0.762	0.061	33.08	12.599	0.269	589.181
seq01_02/frame-001155	0.226	0.742	0.06	33.885	11.823	0.268	567.681
seq01_02/frame-001156	0.247	0.704	0.06	35.497	11.845	0.27	533.734
seq01_02/frame-001157	0.268	0.665	0.06	37.162	11.986	0.27	499.245
seq01_02/frame-001158	0.279	0.641	0.06	38.381	11.297	0.272	472.714
seq01_02/frame-001159	0.287	0.619	0.06	39.883	11.623	0.28	442.129
seq01_02/frame-001160	0.279	0.624	0.059	41.309	11.956	0.291	410.938
seq01_02/frame-001161	0.268	0.64	0.06	41.388	12.838	0.297	403.423
seq01_02/frame-001162	0.254	0.66	0.062	41.147	12.919	0.302	399.04
seq01_02/frame-001163	0.234	0.694	0.06	40.481	13.252	0.308	397.955
seq01_02/frame-001164	0.219	0.72	0.058	39.997	12.676	0.311	397.77
seq01_02/frame-001165	0.199	0.758	0.056	38.79	16.768	0.314	409.269
seq01_02/frame-001166	0.188	0.781	0.054	37.934	16.263	0.316	419.109
seq01_02/frame-001167	0.18	0.794	0.052	37.611	12.697	0.317	417.098
seq01_02/frame-001168	0.172	0.802	0.05	37.519	13.055	0.322	406.27
seq01_02/frame-001169	0.166	0.81	0.049	37.317	11.874	0.324	400.987
seq01_02/frame-001170	0.159	0.821	0.048	36.998	11.759	0.326	399.651
seq01_02/frame-001171	0.149	0.836	0.046	36.619	11.519	0.331	398.809
seq01_02/frame-001172	0.143	0.845	0.046	36.361	13.344	0.332	401.119
seq01_02/frame-001173	0.14	0.85	0.046	36.207	13.002	0.333	402.446
seq01_02/frame-001174	0.138	0.848	0.045	36.317	14.521	0.334	396.821
seq01_02/frame-001175	0.139	0.846	0.045	36.473	23.375	0.333	394.292
seq01_02/frame-001176	0.141	0.841	0.046	36.777	16.871	0.332	392.184
seq01_02/frame-001177	0.143	0.84	0.046	36.99	13.001	0.329	395.102
seq01_02/frame-001178	0.146	0.841	0.047	37.11	11.828	0.325	404.599
seq01_02/frame-001179	0.154	0.838	0.047	37.344	11.374	0.318	423.499
seq01_02/frame-001180	0.164	0.829	0.049	37.829	12.245	0.312	436.8
seq01_02/frame-001181	0.175	0.816	0.051	38.611	11.807	0.305	451.065
seq01_02/frame-001182	0.195	0.788	0.055	39.581	11.382	0.295	481.638
seq01_02/frame-001183	0.249	0.699	0.06	41.119	12.225	0.277	539.369
seq01_02/frame-001184	0.29	0.637	0.058	42.144	12.492	0.261	570.916
seq01_02/frame-001185	0.31	0.603	0.058	42.513	12.018	0.25	589.519
seq01_02/frame-001186	0.343	0.544	0.064	44.41	12.42	0.229	590.515
seq01_02/frame-001187	0.36	0.518	0.07	46.402	11.807	0.217	580.706
seq01_02/frame-001188	0.362	0.515	0.072	47.184	11.169	0.198	570.515
seq01_02/frame-001189	0.336	0.555	0.067	47.026	11.572	0.17	553.51
seq01_02/frame-001190	0.319	0.582	0.062	47.081	12.317	0.15	535.538
seq01_02/frame-001191	0.302	0.604	0.058	47.397	12.832	0.137	525.535
seq01_02/frame-001192	0.27	0.647	0.053	49.102	12.602	0.122	516.775
seq01_02/frame-001193	0.249	0.668	0.052	50.505	12.433	0.115	512.825
seq01_02/frame-001194	0.227	0.692	0.052	51.259	11.903	0.106	509.508
seq01_02/frame-001195	0.196	0.734	0.051	52.315	12.626	0.085	504.566
seq01_02/frame-001196	0.179	0.762	0.051	53.155	12.915	0.08	494.267
seq01_02/frame-001197	0.163	0.788	0.05	53.913	12.285	0.076	482.453
seq01_02/frame-001198	0.147	0.818	0.049	54.538	12.02	0.069	468.254
seq01_02/frame-001199	0.141	0.83	0.05	55.026	12.723	0.067	458.389
seq01_02/frame-001200	0.135	0.844	0.051	55.248	11.956	0.063	445.552
seq01_02/frame-001201	0.132	0.851	0.051	55.074	12.415	0.062	437.736
seq01_02/frame-001202	0.131	0.855	0.052	54.947	14.207	0.061	430.443
seq01_02/frame-001203	0.13	0.858	0.055	54.905	14.315	0.061	421.919
seq01_02/frame-001204	0.13	0.858	0.057	55.085	12.964	0.061	418.954
seq01_02/frame-001205	0.131	0.854	0.062	55.478	11.824	0.062	418.51
seq01_02/frame-001206	0.133	0.849	0.068	55.659	12.908	0.063	415.459
seq01_02/frame-001207	0.133	0.848	0.072	55.466	13.966	0.063	411.421
seq01_02/frame-001208	0.134	0.845	0.074	55.004	13.201	0.063	407.486
seq01_02/frame-001209	0.139	0.833	0.081	54.268	12.428	0.064	404.551
seq01_02/frame-001210	0.144	0.819	0.09	53.84	12.756	0.066	404.162
seq01_02/frame-001211	0.152	0.797	0.1	53.181	13.017	0.068	403.522
seq01_02/frame-001212	0.158	0.779	0.105	52.808	13.5	0.07	402.914
seq01_02/frame-001213	0.163	0.764	0.11	52.452	13.068	0.071	402.578
seq01_02/frame-001214	0.171	0.736	0.115	52.405	13.057	0.073	405.951
seq01_02/frame-001215	0.177	0.715	0.118	52.238	13.692	0.075	411.689
seq01_02/frame-001216	0.183	0.696	0.118	51.609	13.255	0.078	419.969
seq01_02/frame-001217	0.19	0.684	0.117	50.62	12.593	0.081	438.142
seq01_02/frame-001218	0.192	0.682	0.118	50.021	13.164	0.083	453.451
seq01_02/frame-001219	0.193	0.68	0.119	49.397	14.198	0.085	465.039
seq01_02/frame-001220	0.197	0.673	0.122	49.069	16.282	0.087	457.998
seq01_02/frame-001221	0.2	0.672	0.124	49.106	14.224	0.088	453.721
seq01_02/frame-001222	0.201	0.676	0.13	48.849	15.896	0.092	444.028
seq01_02/frame-001223	0.206	0.669	0.138	48.583	15.803	0.093	432.771
seq01_02/frame-001224	0.217	0.648	0.148	48.499	15.285	0.096	422.334
seq01_02/frame-001225	0.23	0.624	0.161	47.818	17.312	0.13	409.582
seq01_02/frame-001226	0.238	0.613	0.17	47.6	15.445	0.134	399.961
seq01_02/frame-001227	0.243	0.61	0.178	48.364	14.07	0.135	387.416
seq01_02/frame-001228	0.247	0.603	0.187	50.813	15.108	0.14	369.424
seq01_02/frame-001229	0.241	0.603	0.191	51.584	16.454	0.141	357.081
seq01_02/frame-001230	0.235	0.602	0.189	51.394	15.938	0.145	345.347
seq01_02/frame-001231	0.226	0.598	0.187	51.383	16.775	0.15	330.258
seq01_02/frame-001232	0.22	0.594	0.184	51.05	17.839	0.153	321.907
seq01_02/frame-001233	0.211	0.591	0.18	49.583	16.717	0.156	311.547
seq01_02/frame-001234	0.204	0.592	0.179	49.712	14.939	0.156	303.154
seq01_02/frame-001235	0.199	0.591	0.181	50.589	15.655	0.16	294.753
seq01_02/frame-001236	0.194	0.582	0.178	49.105	15.374	0.166	291.805
seq01_02/frame-001237	0.19	0.574	0.174	47.641	17.55	0.169	299.774
seq01_02/frame-001238	0.185	0.577	0.17	46.277	16.074	0.171	310.986
seq01_02/frame-001239	0.172	0.615	0.164	44.326	13.873	0.172	317.049
seq01_02/frame-001240	0.161	0.656	0.162	43.05	13.581	0.17	315.301
seq01_02/frame-001241	0.152	0.691	0.16	41.733	13.135	0.167	312.078
seq01_02/frame-001242	0.142	0.723	0.16	40.168	13.254	0.166	309.213
seq01_02/frame-001243	0.136	0.737	0.16	39.256	13.499	0.17	310.4
seq01_02/frame-001244	0.129	0.751	0.157	38.169	13.673	0.168	316.077
seq01_02/frame-001245	0.123	0.761	0.155	37.446	13.553	0.167	320.743
seq01_02/frame-001246	0.117	0.771	0.153	36.936	13.449	0.164	325.661
seq01_02/frame-001247	0.107	0.785	0.147	35.837	12.893	0.164	329.72
seq01_02/frame-001248	0.1	0.796	0.136	34.327	12.771	0.164	330.945
seq01_02/frame-001249	0.092	0.807	0.122	32.666	12.624	0.163	319.906
seq01_02/frame-001250	0.086	0.814	0.101	31.27	12.463	0.164	298.648
seq01_02/frame-001251	0.083	0.815	0.089	30.989	12.017	0.164	283.407
seq01_02/frame-001252	0.083	0.809	0.082	31.309	9.804	0.191	269.374
seq01_02/frame-001253	0.085	0.797	0.076	31.399	9.521	0.194	251.582
seq01_02/frame-001254	0.086	0.782	0.071	31.58	10.076	0.194	239.73
seq01_02/frame-001255	0.09	0.758	0.065	31.844	9.81	0.183	225.332
seq01_02/frame-001256	0.092	0.741	0.06	31.067	9.201	0.174	212.853
seq01_02/frame-001257	0.095	0.722	0.053	28.848	9.257	0.164	200.12
seq01_02/frame-001258	0.093	0.738	0.047	26.696	10.525	0.152	186.015
seq01_02/frame-001259	0.092	0.748	0.047	26.653	12.874	0.138	177.371
seq01_02/frame-001260	0.093	0.755	0.046	26.432	15.57	0.141	170.442
seq01_02/frame-001261	0.094	0.746	0.045	26.257	15.299	0.148	164.903
seq01_02/frame-001262	0.097	0.734	0.045	26.172	10.028	0.155	163.418
seq01_02/frame-001263	0.099	0.724	0.044	25.918	11.156	0.163	163.886
seq01_02/frame-001264	0.098	0.719	0.039	25.12	10.496	0.168	167.411
seq01_02/frame-001265	0.099	0.707	0.031	24.894	9.86	0.177	163.984
seq01_02/frame-001266	0.1	0.691	0.027	24.599	11.999	0.195	150.559
seq01_02/frame-001267	0.099	0.68	0.025	24.444	9.314	0.212	143.629
seq01_02/frame-001268	0.096	0.669	0.024	24.799	7.739	0.269	139.815
seq01_02/frame-001269	0.091	0.658	0.028	28.343	7.616	0.422	140.066
seq01_02/frame-001270	0.087	0.651	0.034	30.52	7.811	0.542	144.652
seq01_02/frame-001271	0.085	0.642	0.035	30.404	8.276	0.627	154.08
seq01_02/frame-001272	0.085	0.632	0.039	30.331	10.484	0.76	170.05
seq01_02/frame-001273	0.085	0.626	0.043	30.214	13.509	0.87	168.825
seq01_02/frame-001274	0.087	0.619	0.049	30.525	12.354	0.989	165.629
seq01_02/frame-001275	0.092	0.592	0.052	30.825	14.653	1.123	165.217
seq01_02/frame-001276	0.098	0.571	0.058	31.264	13.411	1.207	166.943
seq01_02/frame-001277	0.103	0.564	0.065	31.715	10.576	1.326	173.058
seq01_02/frame-001278	0.103	0.57	0.067	32.259	9.19	1.421	181.581
seq01_02/frame-001279	0.1	0.587	0.07	33.023	9.56	1.511	167.965
seq01_02/frame-001280	0.102	0.597	0.074	34.406	10.237	1.629	154.719
seq01_02/frame-001281	0.113	0.574	0.079	36.374	10.207	1.775	146.127
seq01_02/frame-001282	0.127	0.542	0.084	38.63	10.078	1.921	142.511
seq01_02/frame-001283	0.144	0.507	0.089	41.463	12.411	2.086	135.898
seq01_02/frame-001284	0.157	0.481	0.092	42.315	16.52	2.165	132.525
seq01_02/frame-001285	0.17	0.461	0.094	42.591	16.406	2.227	130.733
seq01_02/frame-001286	0.188	0.436	0.096	41.985	17.274	2.315	130.966
seq01_02/frame-001287	0.193	0.445	0.092	34.323	39.147	2.363	132.821
seq01_02/frame-001288	0.164	0.519	0.095	34.172	45.122	2.342	135.967
seq01_02/frame-001289	0.143	0.577	0.096	34.203	34.329	2.28	140.279
seq01_02/frame-001290	0.135	0.607	0.099	34.008	29.682	2.282	134.519
seq01_02/frame-001291	0.13	0.625	0.104	33.594	30.665	2.272	124.879
seq01_02/frame-001292	0.126	0.634	0.107	33.275	28.478	2.255	120.593
seq01_02/frame-001293	0.124	0.64	0.104	32.923	20.611	2.247	117.872
seq01_02/frame-001294	0.116	0.665	0.108	31.715	24.875	2.292	118.879
seq01_02/frame-001295	0.116	0.664	0.111	31.235	33.197	2.299	121.022
seq01_02/frame-001296	0.117	0.664	0.116	30.573	35.505	2.277	124.557
seq01_02/frame-001297	0.115	0.669	0.12	30.376	60.772	2.259	127.734
seq01_02/frame-001298	0.109	0.683	0.122	30.286	147.806	2.237	130.936
seq01_02/frame-001299	0.105	0.691	0.122	30.163	269.511	2.209	131.526
seq01_02/frame-001300	0.093	0.718	0.12	29.605	112.05	2.099	131.21
seq01_02/frame-001301	0.088	0.73	0.119	29.741	135.405	2.063	130.702
seq01_02/frame-001302	0.085	0.738	0.119	30.165	132.529	2.022	129.293
seq01_02/frame-001303	0.085	0.738	0.115	31.361	79.737	1.929	128.331
seq01_02/frame-001304	0.084	0.739	0.114	31.671	174.324	1.906	129.184
seq01_02/frame-001305	0.084	0.742	0.114	31.424	135.3	1.876	130.172
seq01_02/frame-001306	0.084	0.744	0.113	31.329	120.257	1.859	131.158
seq01_02/frame-001307	0.083	0.746	0.111	31.105	196.847	1.827	131.646
seq01_02/frame-001308	0.082	0.745	0.11	30.946	102.815	1.804	131.24
seq01_02/frame-001309	0.082	0.741	0.11	31.291	149.042	1.778	132.615
seq01_02/frame-001310	0.08	0.74	0.111	31.962	132.896	1.737	138.602
seq01_02/frame-001311	0.079	0.74	0.119	32.19	64.507	1.711	146.163
seq01_02/frame-001312	0.08	0.736	0.125	32.419	32.841	1.683	155.399
seq01_02/frame-001313	0.082	0.734	0.126	32.563	17.712	1.656	152.651
seq01_02/frame-001314	0.081	0.737	0.128	32.529	15.435	1.646	151.182
seq01_02/frame-001315	0.08	0.74	0.132	32.623	15.711	1.623	152.328
seq01_02/frame-001316	0.091	0.705	0.138	36.067	16.439	1.585	158.52
seq01_02/frame-001317	0.104	0.667	0.142	39.486	17.263	1.568	167.925
seq01_02/frame-001318	0.12	0.615	0.142	42.524	19.802	1.603	159.318
seq01_02/frame-001319	0.144	0.537	0.139	45.709	20.683	1.578	136.39
seq01_02/frame-001320	0.152	0.497	0.134	46.834	27.027	1.551	122.054
seq01_02/frame-001321	0.153	0.463	0.12	48.222	50.254	1.578	107.039
seq01_02/frame-001322	0.154	0.418	0.101	50.332	108.123	1.59	101.162
seq01_02/frame-001323	0.154	0.376	0.089	53.334	45.776	1.582	100.86
seq01_02/frame-001324	0.143	0.409	0.093	65.477	39.01	1.554	128.89
seq01_02/frame-001325	0.141	0.422	0.098	69.983	51.694	1.53	136.874
seq01_02/frame-001326	0.142	0.419	0.108	73.868	100.846	1.484	114.837
seq01_02/frame-001327	0.144	0.396	0.113	76.129	78.83	1.432	101.399
seq01_02/frame-001328	0.146	0.383	0.119	77.826	39.304	1.399	87.0567
seq01_02/frame-001329	0.15	0.372	0.126	79.319	46.013	1.392	70.6776
seq01_02/frame-001330	0.154	0.365	0.131	80.242	60.084	1.393	60.0017
seq01_02/frame-001331	0.159	0.364	0.136	80.881	61.548	1.398	50.6788
seq01_02/frame-001332	0.163	0.364	0.141	80.98	76.406	1.395	50.1026
seq01_02/frame-001333	0.167	0.363	0.146	81.053	84.262	1.386	52.8248
seq01_02/frame-001334	0.18	0.368	0.147	81.039	70.841	1.382	72.7217
seq01_02/frame-001335	0.185	0.373	0.149	80.453	56.232	1.382	87.6042
seq01_02/frame-001336	0.188	0.382	0.152	79.636	75.438	1.378	99.6699
seq01_02/frame-001337	0.189	0.389	0.15	79.301	103.231	1.374	102.413
seq01_02/frame-001338	0.188	0.393	0.147	79.0	84.618	1.366	108.701
seq01_02/frame-001339	0.187	0.399	0.14	77.95	79.827	1.355	123.027
seq01_02/frame-001340	0.183	0.406	0.129	76.485	110.009	1.343	131.764
seq01_02/frame-001341	0.175	0.407	0.12	75.419	111.913	1.324	134.605
seq01_02/frame-001342	0.164	0.42	0.105	70.398	80.761	1.278	115.046
seq01_02/frame-001343	0.155	0.432	0.097	67.396	73.41	1.256	110.542
seq01_02/frame-001344	0.15	0.437	0.093	65.829	74.581	1.232	111.75
seq01_02/frame-001345	0.144	0.445	0.089	63.994	85.012	1.214	114.006
seq01_02/frame-001346	0.133	0.47	0.085	60.589	79.869	1.185	124.458
seq01_02/frame-001347	0.129	0.48	0.083	59.121	84.087	1.185	129.395
seq01_02/frame-001348	0.123	0.496	0.082	57.177	71.741	1.156	136.544
seq01_02/frame-001349	0.118	0.511	0.08	55.613	94.026	1.154	142.961
seq01_02/frame-001350	0.11	0.531	0.078	53.034	175.258	1.149	145.889
seq01_02/frame-001351	0.105	0.547	0.077	51.4	164.671	1.153	147.062
seq01_02/frame-001352	0.099	0.567	0.077	49.74	154.735	1.162	148.398
seq01_02/frame-001353	0.095	0.58	0.079	48.961	213.954	1.152	149.609
seq01_02/frame-001354	0.095	0.579	0.083	49.926	224.022	1.146	149.016
seq01_02/frame-001355	0.095	0.582	0.087	50.609	222.109	1.142	149.972
seq01_02/frame-001356	0.094	0.598	0.089	49.5	186.644	1.129	151.758
seq01_02/frame-001357	0.094	0.611	0.093	48.885	111.578	1.113	152.211
seq01_02/frame-001358	0.094	0.624	0.098	49.009	208.7	1.124	152.812
seq01_02/frame-001359	0.095	0.64	0.106	49.644	183.041	1.112	156.818
seq01_02/frame-001360	0.094	0.653	0.112	50.138	154.483	1.108	161.683
seq01_02/frame-001361	0.094	0.668	0.117	50.565	163.298	1.095	168.986
seq01_02/frame-001362	0.093	0.674	0.121	50.86	134.715	1.104	175.313
seq01_02/frame-001363	0.093	0.678	0.123	51.132	158.439	1.1	180.857
seq01_02/frame-001364	0.094	0.679	0.125	51.238	479.234	1.096	183.493
seq01_02/frame-001365	0.094	0.679	0.125	51.384	165.671	1.094	186.48
seq01_02/frame-001366	0.094	0.679	0.124	51.415	195.098	1.089	187.986
seq01_02/frame-001367	0.094	0.669	0.118	51.317	67.04	1.082	188.735
seq01_02/frame-001368	0.095	0.648	0.107	50.785	70.757	1.078	187.782
seq01_02/frame-001369	0.094	0.626	0.093	50.019	83.762	1.072	185.886
seq01_02/frame-001370	0.093	0.602	0.083	50.845	84.574	1.079	183.667
seq01_02/frame-001371	0.09	0.609	0.071	47.766	98.706	1.083	183.866
seq01_02/frame-001372	0.101	0.579	0.068	50.517	149.903	1.054	185.25
seq01_02/frame-001373	0.128	0.514	0.076	60.296	144.533	1.037	188.728
seq01_02/frame-001374	0.147	0.475	0.082	67.769	153.07	1.044	193.353
seq01_02/frame-001375	0.176	0.411	0.113	81.194	182.982	1.075	188.809
seq01_02/frame-001376	0.179	0.4	0.122	83.806	181.07	1.09	177.331
seq01_02/frame-001377	0.18	0.39	0.126	84.474	206.213	1.088	169.289
seq01_02/frame-001378	0.181	0.373	0.131	84.161	201.399	1.091	160.11
seq01_02/frame-001379	0.182	0.36	0.135	83.762	200.384	1.099	153.74
seq01_02/frame-001380	0.184	0.337	0.14	83.146	148.455	1.107	146.015
seq01_02/frame-001381	0.185	0.328	0.142	82.983	164.351	1.107	144.539
seq01_02/frame-001382	0.185	0.321	0.143	82.869	266.161	1.107	144.308
seq01_02/frame-001383	0.186	0.318	0.143	82.815	231.028	1.108	144.995
seq01_02/frame-001384	0.186	0.315	0.144	82.84	140.829	1.104	146.655
seq01_02/frame-001385	0.186	0.314	0.144	82.908	125.99	1.111	150.432
seq01_02/frame-001386	0.187	0.319	0.143	83.136	69.103	1.113	164.509
seq01_02/frame-001387	0.186	0.343	0.137	84.047	58.016	1.143	167.041
