frame	NSSD	NCCOEFF	SemanticChange	GeometricChange	VoL	Context	PoseNovelity
seq03_02/frame-002020 0.377 0.366 0.542 203.644 14.37 1.274 98.0094
seq03_02/frame-002030 0.355 0.355 0.517 197.566 13.024 1.242 85.8084
seq03_02/frame-002040 0.441 0.589 0.64 241.421 10.577 1.46 163.665
seq03_02/frame-002050 0.359 0.566 0.578 202.645 14.371 1.626 294.531
seq03_02/frame-002060 0.355 0.52 0.57 213.957 11.968 1.837 189.792
seq03_02/frame-002070 0.255 0.474 0.428 166.917 12.922 2.54 153.275
seq03_02/frame-002080 0.181 0.472 0.37 139.072 12.749 2.972 118.112
seq03_02/frame-002090 0.204 0.477 0.391 160.736 14.796 3.06 75.6828
seq03_02/frame-002100 0.176 0.541 0.357 154.474 14.487 3.176 101.079
seq03_02/frame-002110 0.073 0.688 0.212 85.113 13.045 3.618 178.429
seq03_02/frame-002120 0.012 0.951 0.141 31.649 14.727 3.933 251.838
seq03_02/frame-002130 0.042 0.832 0.205 53.716 21.04 3.901 211.145
seq03_02/frame-002140 0.046 0.845 0.323 79.662 19.355 3.832 225.762
seq03_02/frame-002150 0.047 0.839 0.359 85.605 29.105 3.908 229.621
seq03_02/frame-002160 0.034 0.844 0.276 61.839 25.465 3.434 148.892
seq03_02/frame-002170 0.012 0.955 0.212 30.853 16.693 3.188 158.949
seq03_02/frame-002180 0.046 0.823 0.235 51.682 13.461 3.026 186.501
seq03_02/frame-002190 0.235 0.528 0.437 141.417 12.255 2.361 258.387
seq03_02/frame-002200 0.446 0.585 0.624 252.385 15.022 1.367 251.804
seq03_02/frame-002210 0.45 0.513 0.576 261.282 14.553 1.122 192.62
seq03_02/frame-002220 0.332 0.463 0.439 198.024 18.496 0.929 178.897
seq03_02/frame-002230 0.363 0.444 0.474 201.857 23.418 0.977 181.033
seq03_02/frame-002240 0.527 0.461 0.561 261.766 13.6 0.949 295.978
seq03_02/frame-002250 0.582 0.134 0.633 317.981 18.442 0.673 293.342
seq03_02/frame-002260 0.585 0.357 0.651 301.702 16.945 0.627 275.708
seq03_02/frame-002270 0.474 0.374 0.658 274.181 14.271 0.639 262.328
seq03_02/frame-002280 0.386 0.392 0.59 217.074 18.05 0.645 269.439
seq03_02/frame-002290 0.406 0.377 0.64 250.105 13.203 0.611 331.709
seq03_02/frame-002300 0.45 0.397 0.653 260.34 16.617 0.617 323.542
seq03_02/frame-002310 0.474 0.41 0.629 240.503 16.724 0.622 338.563
seq03_02/frame-002320 0.457 0.402 0.638 245.356 19.725 0.615 310.138
seq03_02/frame-002330 0.425 0.403 0.612 235.88 17.042 0.629 313.195
seq03_02/frame-002340 0.349 0.4 0.549 186.442 12.277 0.642 332.892
seq03_02/frame-002350 0.231 0.414 0.357 105.891 12.292 0.622 238.577
seq03_02/frame-002360 0.122 0.482 0.202 55.8 12.231 0.59 191.511
seq03_02/frame-002370 0.084 0.512 0.046 17.406 13.507 0.419 231.193
seq03_02/frame-002380 0.059 0.688 0.017 15.76 14.538 0.385 145.209
seq03_02/frame-002390 0.047 0.793 0.017 17.832 14.56 0.406 103.083
seq03_02/frame-002400 0.04 0.866 0.018 20.232 13.968 0.455 106.305
seq03_02/frame-002410 0.037 0.893 0.03 21.731 11.275 0.493 82.1867
seq03_02/frame-002420 0.035 0.92 0.032 21.805 13.496 0.433 149.987
seq03_02/frame-002430 0.033 0.903 0.114 23.254 11.8 0.447 140.477
seq03_02/frame-002440 0.03 0.925 0.18 23.731 13.776 0.396 205.891
seq03_02/frame-002450 0.033 0.917 0.161 23.259 10.668 0.361 182.951
seq03_02/frame-002460 0.038 0.909 0.102 23.126 12.506 0.336 126.97
seq03_02/frame-002470 0.044 0.856 0.135 27.403 10.959 0.41 111.511
seq03_02/frame-002480 0.051 0.924 0.053 26.646 10.67 0.429 91.0407
seq03_02/frame-002490 0.056 0.822 0.114 41.672 10.935 0.635 105.232
seq03_02/frame-002500 0.027 0.91 0.3 44.81 12.023 0.586 205.358
seq03_02/frame-002510 0.022 0.88 0.467 45.481 12.133 0.435 100.842
seq03_02/frame-002520 0.017 0.9 0.457 40.803 17.734 0.369 91.2757
seq03_02/frame-002530 0.018 0.91 0.441 41.912 16.719 0.424 73.0219
seq03_02/frame-002540 0.027 0.906 0.293 40.699 14.679 0.582 48.0416
seq03_02/frame-002550 0.024 0.915 0.23 39.442 20.031 0.658 131.852
seq03_02/frame-002560 0.017 0.915 0.286 36.869 12.656 0.705 36.4537
seq03_02/frame-002570 0.017 0.948 0.327 33.219 12.981 0.625 65.8539
seq03_02/frame-002580 0.022 0.942 0.368 36.091 12.916 0.517 54.7034
seq03_02/frame-002590 0.025 0.94 0.463 37.387 13.11 0.453 43.2287
seq03_02/frame-002600 0.038 0.914 0.493 34.245 11.863 0.367 60.8665
seq03_02/frame-002610 0.037 0.909 0.487 42.146 12.375 0.297 104.765
seq03_02/frame-002620 0.034 0.882 0.373 53.03 12.348 0.249 157.045
seq03_02/frame-002630 0.027 0.835 0.368 47.418 12.828 0.191 136.143
seq03_02/frame-002640 0.034 0.789 0.361 55.082 13.78 0.274 85.1102
seq03_02/frame-002650 0.033 0.809 0.321 48.742 13.479 0.312 95.9493
seq03_02/frame-002660 0.03 0.824 0.282 42.432 28.257 0.246 90.1943
seq03_02/frame-002670 0.031 0.83 0.292 42.909 20.007 0.264 66.9429
seq03_02/frame-002680 0.034 0.832 0.299 45.077 35.93 0.27 88.6301
seq03_02/frame-002690 0.035 0.82 0.313 46.146 30.635 0.263 97.7756
seq03_02/frame-002700 0.035 0.815 0.313 46.342 32.976 0.26 80.0378
seq03_02/frame-002710 0.044 0.787 0.329 52.144 34.677 0.255 60.2784
seq03_02/frame-002720 0.055 0.768 0.327 60.513 34.145 0.257 103.97
seq03_02/frame-002730 0.063 0.752 0.27 61.134 23.648 0.257 143.242
seq03_02/frame-002740 0.072 0.721 0.158 54.421 15.189 0.28 114.584
seq03_02/frame-002750 0.129 0.67 0.078 48.07 18.632 0.23 141.965
seq03_02/frame-002760 0.11 0.741 0.035 51.744 20.027 0.196 127.455
seq03_02/frame-002770 0.105 0.732 0.094 51.624 66.729 0.183 123.965
seq03_02/frame-002780 0.1 0.736 0.071 54.35 33.567 0.265 122.206
seq03_02/frame-002790 0.104 0.743 0.047 53.164 46.65 0.304 143.541
seq03_02/frame-002800 0.12 0.716 0.052 52.608 22.995 0.325 161.549
seq03_02/frame-002810 0.149 0.688 0.094 44.105 17.533 0.195 72.4044
seq03_02/frame-002820 0.138 0.663 0.251 47.538 14.663 0.135 49.9384
seq03_02/frame-002830 0.138 0.616 0.368 55.668 15.565 0.167 91.4426
seq03_02/frame-002840 0.098 0.699 0.441 68.796 15.367 0.341 129.119
seq03_02/frame-002850 0.058 0.813 0.484 60.336 12.65 0.366 68.7581
seq03_02/frame-002860 0.037 0.887 0.487 56.676 15.063 0.303 154.893
seq03_02/frame-002870 0.04 0.907 0.502 53.213 16.005 0.323 78.0998
seq03_02/frame-002880 0.033 0.907 0.596 42.517 17.402 0.349 46.5915
seq03_02/frame-002890 0.036 0.894 0.635 36.633 20.142 0.31 49.7247
seq03_02/frame-002900 0.033 0.901 0.617 35.97 34.296 0.258 47.8798
seq03_02/frame-002910 0.027 0.926 0.674 34.369 28.26 0.227 60.2733
seq03_02/frame-002920 0.026 0.927 0.745 37.738 22.128 0.207 46.0322
seq03_02/frame-002930 0.025 0.919 0.836 39.608 14.788 0.193 143.378
seq03_02/frame-002940 0.022 0.954 0.542 38.867 13.18 0.213 104.273
seq03_02/frame-002950 0.024 0.941 0.338 37.864 14.664 0.256 240.781
seq03_02/frame-002960 0.026 0.911 0.256 35.122 20.926 0.546 212.163
seq03_02/frame-002970 0.026 0.918 0.247 36.764 17.092 0.539 195.02
seq03_02/frame-002980 0.027 0.917 0.283 39.678 16.842 0.395 124.557
seq03_02/frame-002990 0.03 0.895 0.301 41.568 22.585 0.327 183.381
seq03_02/frame-003000 0.038 0.795 0.321 60.666 15.937 0.306 51.7458
seq03_02/frame-003010 0.037 0.809 0.558 60.477 10.632 0.293 133.005
seq03_02/frame-003020 0.032 0.815 0.673 58.233 13.165 0.116 131.676
seq03_02/frame-003030 0.035 0.813 0.671 56.124 30.37 0.097 158.232
seq03_02/frame-003040 0.034 0.811 0.647 56.353 18.819 0.106 121.704
seq03_02/frame-003050 0.027 0.835 0.527 58.515 21.552 0.288 57.2336
seq03_02/frame-003060 0.032 0.796 0.598 60.672 22.312 0.329 185.2
seq03_02/frame-003070 0.048 0.732 0.586 67.64 23.291 0.316 189.306
seq03_02/frame-003080 0.053 0.743 0.505 64.975 16.199 0.296 162.086
seq03_02/frame-003090 0.065 0.721 0.401 58.698 13.501 0.305 181.729
seq03_02/frame-003100 0.073 0.707 0.341 56.054 10.909 0.358 232.297
seq03_02/frame-003110 0.076 0.706 0.342 53.367 21.095 0.389 173.479
seq03_02/frame-003120 0.082 0.681 0.358 52.441 22.431 0.383 115.579
seq03_02/frame-003130 0.093 0.581 0.399 53.938 13.357 0.317 104.358
seq03_02/frame-003140 0.101 0.45 0.364 47.411 14.725 0.199 92.9074
seq03_02/frame-003150 0.131 0.293 0.297 64.155 16.996 0.283 158.645
seq03_02/frame-003160 0.111 0.319 0.347 49.004 18.16 0.294 40.5253
seq03_02/frame-003170 0.114 0.377 0.291 58.951 25.288 0.495 102.403
seq03_02/frame-003180 0.113 0.492 0.285 75.013 22.986 0.648 126.229
seq03_02/frame-003190 0.106 0.66 0.298 118.443 20.016 0.709 105.925
seq03_02/frame-003200 0.14 0.543 0.471 144.683 14.823 0.53 119.016
seq03_02/frame-003210 0.144 0.5 0.54 156.148 16.967 0.456 130.002
seq03_02/frame-003220 0.148 0.525 0.497 143.603 16.884 0.444 185.735
seq03_02/frame-003230 0.15 0.52 0.486 142.617 18.909 0.454 222.566
seq03_02/frame-003240 0.151 0.51 0.476 141.325 20.437 0.463 237.256
seq03_02/frame-003250 0.145 0.499 0.501 140.026 19.657 0.489 238.402
seq03_02/frame-003260 0.13 0.434 0.748 194.405 14.567 0.491 262.041
seq03_02/frame-003270 0.118 0.384 0.811 215.859 12.886 0.443 348.098
seq03_02/frame-003280 0.096 0.374 0.829 212.291 14.321 0.499 411.906
seq03_02/frame-003290 0.072 0.512 0.8 197.299 15.866 0.516 483.768
seq03_02/frame-003300 0.077 0.489 0.771 199.419 14.113 0.497 454.407
seq03_02/frame-003310 0.071 0.535 0.768 200.697 15.198 0.457 503.298
seq03_02/frame-003320 0.073 0.547 0.745 207.293 16.804 0.388 598.564
seq03_02/frame-003330 0.081 0.483 0.778 237.831 16.37 0.325 561.342
seq03_02/frame-003340 0.118 0.306 0.81 245.382 16.254 0.252 398.952
seq03_02/frame-003350 0.15 0.396 0.812 255.703 14.927 0.266 305.18
seq03_02/frame-003360 0.152 0.489 0.79 249.667 15.529 0.319 246.572
seq03_02/frame-003370 0.164 0.465 0.713 226.955 15.308 0.341 211.607
seq03_02/frame-003380 0.169 0.467 0.638 204.86 17.636 0.354 186.529
seq03_02/frame-003390 0.165 0.476 0.646 201.397 16.406 0.354 180.353
seq03_02/frame-003400 0.141 0.525 0.803 233.451 14.377 0.327 213.816
seq03_02/frame-003410 0.134 0.422 0.879 253.034 15.594 0.265 307.749
seq03_02/frame-003420 0.09 0.332 0.879 244.541 15.584 0.256 461.856
seq03_02/frame-003430 0.078 0.521 0.819 216.029 12.878 0.323 597.357
seq03_02/frame-003440 0.069 0.473 0.945 203.603 13.938 0.235 527.504
seq03_02/frame-003450 0.061 0.291 0.995 192.259 13.327 0.18 366.906
seq03_02/frame-003460 0.075 0.466 0.979 227.462 12.899 0.173 343.947
seq03_02/frame-003470 0.155 0.727 0.877 243.625 11.042 0.193 375.701
seq03_02/frame-003480 0.224 0.747 0.83 239.434 10.938 0.238 284.844
seq03_02/frame-003490 0.24 0.704 0.804 247.933 10.8 0.313 223.62
seq03_02/frame-003500 0.266 0.691 0.693 230.39 12.887 0.283 253.803
seq03_02/frame-003510 0.249 0.673 0.69 238.439 13.409 0.356 243.337
seq03_02/frame-003520 0.24 0.702 0.695 228.009 12.968 0.355 260.395
seq03_02/frame-003530 0.216 0.746 0.75 218.954 13.497 0.375 251.551
seq03_02/frame-003540 0.241 0.663 0.773 277.368 13.158 0.473 221.664
seq03_02/frame-003550 0.252 0.743 0.815 248.649 10.581 0.299 228.19
seq03_02/frame-003560 0.251 0.754 0.788 233.63 12.655 0.224 254.232
seq03_02/frame-003570 0.205 0.788 0.825 191.233 10.892 0.164 235.938
seq03_02/frame-003580 0.028 0.89 0.865 94.498 13.011 0.102 678.406
seq03_02/frame-003590 0.058 0.861 0.791 94.026 14.119 0.133 763.837
seq03_02/frame-003600 0.083 0.858 0.707 96.264 12.924 0.149 863.404
seq03_02/frame-003610 0.098 0.836 0.674 97.665 13.354 0.174 750.414
seq03_02/frame-003620 0.092 0.778 0.629 95.917 11.425 0.251 663.347
seq03_02/frame-003630 0.059 0.773 0.303 95.97 10.178 0.431 515.927
seq03_02/frame-003640 0.035 0.776 0.113 87.871 11.081 0.56 425.879
seq03_02/frame-003650 0.024 0.752 0.044 75.965 11.979 0.586 349.749
seq03_02/frame-003660 0.021 0.778 0.028 65.545 11.324 0.619 303.155
seq03_02/frame-003670 0.02 0.743 0.025 58.052 10.956 0.678 276.477
seq03_02/frame-003680 0.027 0.674 0.023 47.709 11.106 0.813 168.306
seq03_02/frame-003690 0.042 0.707 0.033 37.121 14.637 0.859 200.594
seq03_02/frame-003700 0.088 0.683 0.044 30.892 37.696 0.979 204.672
seq03_02/frame-003710 0.14 0.567 0.095 31.899 18.802 1.123 204.257
seq03_02/frame-003720 0.174 0.467 0.097 37.97 12.956 1.219 185.737
seq03_02/frame-003730 0.148 0.517 0.066 38.128 23.488 1.1 184.472
seq03_02/frame-003740 0.14 0.501 0.05 38.147 32.371 0.844 198.215
seq03_02/frame-003750 0.149 0.457 0.048 38.859 21.926 0.701 217.116
seq03_02/frame-003760 0.105 0.684 0.047 30.513 11.426 0.613 275.478
seq03_02/frame-003770 0.094 0.705 0.12 21.436 13.424 0.597 315.906
seq03_02/frame-003780 0.114 0.674 0.169 27.279 34.389 0.946 281.092
seq03_02/frame-003790 0.104 0.7 0.156 27.4 20.342 1.065 296.045
seq03_02/frame-003800 0.168 0.486 0.13 28.376 59.84 1.202 301.844
seq03_02/frame-003810 0.19 0.403 0.132 30.923 63.902 1.228 272.403
seq03_02/frame-003820 0.217 0.278 0.116 35.571 67.462 1.347 263.736
seq03_02/frame-003830 0.228 0.24 0.118 36.867 64.734 1.386 228.517
seq03_02/frame-003840 0.28 0.076 0.073 44.279 20.3 1.797 202.949
seq03_02/frame-003850 0.297 0.121 0.055 37.375 44.488 1.376 280.202
seq03_02/frame-003860 0.108 0.629 0.032 22.22 14.541 0.803 404.094
seq03_02/frame-003870 0.048 0.933 0.007 17.544 54.814 1.046 398.806
seq03_02/frame-003880 0.056 0.945 0.038 29.843 33.066 2.683 276.737
seq03_02/frame-003890 0.059 0.942 0.094 41.572 58.411 3.516 264.643
seq03_02/frame-003900 0.057 0.927 0.134 47.732 47.766 3.681 267.5
seq03_02/frame-003910 0.028 0.879 0.191 64.205 30.498 3.823 251.573
seq03_02/frame-003920 0.026 0.831 0.168 71.454 13.13 3.893 247.171
seq03_02/frame-003930 0.034 0.759 0.138 67.867 16.616 3.378 243.978
seq03_02/frame-003940 0.026 0.84 0.046 43.373 40.027 2.626 217.015
seq03_02/frame-003950 0.027 0.818 0.044 43.409 22.534 2.441 188.354
seq03_02/frame-003960 0.021 0.833 0.092 60.839 25.897 2.499 181.381
seq03_02/frame-003970 0.025 0.79 0.125 70.141 13.787 2.167 243.357
seq03_02/frame-003980 0.016 0.863 0.051 46.327 17.648 1.826 231.964
seq03_02/frame-003990 0.016 0.87 0.042 45.282 28.75 1.786 240.568
seq03_02/frame-004000 0.02 0.839 0.157 65.155 19.264 1.775 372.955
seq03_02/frame-004010 0.015 0.921 0.492 57.074 12.222 1.097 366.246
seq03_02/frame-004020 0.014 0.939 0.534 51.523 12.788 0.907 222.453
seq03_02/frame-004030 0.016 0.912 0.536 52.562 18.322 1.014 156.593
seq03_02/frame-004040 0.016 0.902 0.494 52.09 20.217 1.211 114.193
seq03_02/frame-004050 0.017 0.904 0.475 50.382 26.419 1.481 144.678
seq03_02/frame-004060 0.017 0.911 0.372 52.897 13.511 1.614 169.151
seq03_02/frame-004070 0.023 0.842 0.181 36.462 13.789 1.269 250.47
seq03_02/frame-004080 0.037 0.847 0.145 47.993 29.296 1.214 246.26
seq03_02/frame-004090 0.041 0.819 0.179 69.727 15.405 1.36 229.968
seq03_02/frame-004100 0.029 0.826 0.18 69.629 24.238 1.032 178.266
seq03_02/frame-004110 0.03 0.828 0.16 69.818 17.565 0.944 203.255
seq03_02/frame-004120 0.038 0.83 0.149 69.553 22.483 1.006 235.525
seq03_02/frame-004130 0.023 0.837 0.12 61.098 12.331 0.965 211.73
seq03_02/frame-004140 0.029 0.855 0.232 43.117 13.313 1.421 114.079
seq03_02/frame-004150 0.047 0.879 0.272 43.227 13.377 1.762 62.3678
seq03_02/frame-004160 0.037 0.873 0.262 42.796 16.101 1.751 71.7211
seq03_02/frame-004170 0.031 0.863 0.247 43.426 22.468 1.863 113.07
seq03_02/frame-004180 0.037 0.871 0.258 43.8 16.137 2.187 66.7262
seq03_02/frame-004190 0.07 0.869 0.316 46.97 10.831 1.206 72.1699
seq03_02/frame-004200 0.076 0.888 0.282 50.771 10.579 0.701 120.269
seq03_02/frame-004210 0.052 0.906 0.112 44.738 13.136 0.49 100.358
seq03_02/frame-004220 0.042 0.869 0.067 39.732 14.277 0.424 217.984
seq03_02/frame-004230 0.051 0.862 0.107 45.219 13.966 0.921 125.345
seq03_02/frame-004240 0.06 0.743 0.026 52.687 57.83 1.095 183.76
seq03_02/frame-004250 0.056 0.759 0.087 62.008 23.605 1.699 123.102
seq03_02/frame-004260 0.046 0.819 0.154 74.774 14.516 3.124 179.515
seq03_02/frame-004270 0.039 0.893 0.045 75.278 13.825 1.691 267.274
seq03_02/frame-004280 0.024 0.911 0.0 44.784 32.621 0.225 352.296
seq03_02/frame-004290 0.023 0.877 0.001 31.205 29.427 0.101 371.332
seq03_02/frame-004300 0.026 0.855 0.023 32.929 25.213 0.152 368.179
seq03_02/frame-004310 0.023 0.866 0.0 28.735 8.166 0.076 337.423
seq03_02/frame-004320 0.015 0.888 0.012 37.018 8.013 0.106 296.011
seq03_02/frame-004330 0.014 0.906 0.104 50.883 96.766 0.24 343.419
seq03_02/frame-004340 0.054 0.885 0.104 70.379 111.999 1.338 281.357
seq03_02/frame-004350 0.078 0.886 0.091 61.723 9.207 2.715 258.816
seq03_02/frame-004360 0.156 0.512 0.086 56.792 9.887 3.64 251.022
seq03_02/frame-004370 0.104 0.666 0.133 58.642 12.297 4.462 265.776
seq03_02/frame-004380 0.056 0.842 0.247 66.811 25.926 5.08 295.991
seq03_02/frame-004390 0.049 0.855 0.291 73.587 17.732 5.225 232.546
seq03_02/frame-004400 0.05 0.835 0.326 84.265 13.89 5.603 155.23
seq03_02/frame-004410 0.046 0.855 0.311 77.992 13.387 5.998 142.923
seq03_02/frame-004420 0.044 0.875 0.3 71.872 15.715 6.347 134.965
seq03_02/frame-004430 0.038 0.895 0.299 63.295 17.352 6.091 92.0269
seq03_02/frame-004440 0.042 0.89 0.295 67.273 12.892 6.022 143.284
seq03_02/frame-004450 0.106 0.765 0.218 100.338 19.08 4.763 226.465
seq03_02/frame-004460 0.124 0.742 0.195 104.771 23.983 3.708 275.335
seq03_02/frame-004470 0.116 0.756 0.251 101.004 16.217 3.691 209.322
seq03_02/frame-004480 0.112 0.738 0.32 102.213 15.445 3.667 168.752
seq03_02/frame-004490 0.096 0.78 0.392 77.903 13.191 3.106 159.528
seq03_02/frame-004500 0.046 0.915 0.439 61.169 14.89 2.779 331.337
seq03_02/frame-004510 0.058 0.886 0.463 68.108 12.693 2.491 503.606
seq03_02/frame-004520 0.095 0.804 0.374 65.921 15.428 2.081 584.1
seq03_02/frame-004530 0.117 0.736 0.336 61.218 12.33 1.479 642.54
seq03_02/frame-004540 0.177 0.585 0.191 47.696 11.846 0.673 810.443
seq03_02/frame-004550 0.246 0.363 0.116 42.421 13.718 0.487 836.346
seq03_02/frame-004560 0.265 0.475 0.178 30.604 11.043 0.374 772.14
seq03_02/frame-004570 0.401 0.483 0.199 34.623 14.139 0.447 698.064
seq03_02/frame-004580 0.943 -0.144 0.064 35.043 15.945 0.475 666.318
seq03_02/frame-004590 0.786 0.068 0.044 29.046 11.193 0.499 685.969
seq03_02/frame-004600 0.297 0.31 0.068 80.466 16.651 0.624 528.753
seq03_02/frame-004610 0.176 0.436 0.089 124.053 22.702 1.946 393.898
seq03_02/frame-004620 0.156 0.514 0.095 112.068 32.793 2.835 354.405
seq03_02/frame-004630 0.149 0.553 0.165 172.499 22.119 4.392 295.949
seq03_02/frame-004640 0.145 0.564 0.251 259.842 23.318 6.314 234.338
seq03_02/frame-004650 0.144 0.587 0.266 272.201 29.947 6.595 241.497
seq03_02/frame-004660 0.172 0.607 0.2 202.527 34.52 5.216 252.223
seq03_02/frame-004670 0.135 0.62 0.313 302.775 21.428 7.626 222.682
seq03_02/frame-004680 0.113 0.665 0.323 293.017 29.812 8.163 222.154
seq03_02/frame-004690 0.178 0.624 0.151 145.854 21.44 5.101 257.958
seq03_02/frame-004700 0.239 0.504 0.108 152.72 28.551 3.206 290.102
seq03_02/frame-004710 0.226 0.483 0.065 109.924 18.7 1.12 371.756
seq03_02/frame-004720 0.263 0.417 0.049 52.63 24.826 0.584 534.862
seq03_02/frame-004730 0.282 0.412 0.057 77.069 21.391 0.667 498.195
seq03_02/frame-004740 0.256 0.483 0.064 93.738 26.246 0.929 391.763
seq03_02/frame-004750 0.263 0.512 0.064 103.719 28.816 1.19 345.11
seq03_02/frame-004760 0.217 0.476 0.065 79.599 12.746 0.842 456.699
seq03_02/frame-004770 0.224 0.475 0.047 38.11 12.354 0.552 615.491
seq03_02/frame-004780 0.268 0.34 0.04 32.606 13.071 0.598 712.11
seq03_02/frame-004790 0.205 0.436 0.092 35.739 15.884 0.874 767.276
seq03_02/frame-004800 0.172 0.529 0.12 39.501 21.206 0.98 801.705
seq03_02/frame-004810 0.181 0.582 0.116 45.625 12.157 1.372 724.642
seq03_02/frame-004820 0.184 0.611 0.108 46.281 14.116 1.639 643.376
seq03_02/frame-004830 0.156 0.625 0.114 47.753 23.554 1.535 596.631
seq03_02/frame-004840 0.143 0.647 0.127 48.588 21.397 1.592 546.87
seq03_02/frame-004850 0.131 0.636 0.12 46.375 12.949 1.555 478.935
seq03_02/frame-004860 0.137 0.596 0.037 53.829 12.051 0.848 619.939
seq03_02/frame-004870 0.148 0.644 0.012 64.418 11.303 0.764 535.978
seq03_02/frame-004880 0.166 0.557 0.001 71.321 11.177 0.46 395.954
seq03_02/frame-004890 0.135 0.664 0.0 66.534 15.533 0.337 404.287
seq03_02/frame-004900 0.102 0.326 0.0 49.718 22.64 0.376 456.717
seq03_02/frame-004910 0.029 0.941 0.119 55.697 39.09 3.314 186.793
seq03_02/frame-004920 0.04 0.905 0.297 61.012 187.345 10.121 166.491
seq03_02/frame-004930 0.047 0.888 0.331 79.914 85.136 10.354 169.318
seq03_02/frame-004940 0.046 0.839 0.281 53.555 132.531 5.838 207.974
seq03_02/frame-004950 0.072 0.826 0.116 42.347 249.771 2.309 271.212
seq03_02/frame-004960 0.074 0.87 0.136 41.403 183.698 1.553 355.314
seq03_02/frame-004970 0.069 0.867 0.148 54.194 542.395 2.754 317.51
seq03_02/frame-004980 0.067 0.865 0.169 52.042 223.271 3.078 287.427
seq03_02/frame-004990 0.053 0.835 0.248 51.926 180.692 4.881 218.751
seq03_02/frame-005000 0.056 0.844 0.137 43.487 59.961 2.88 276.674
seq03_02/frame-005010 0.06 0.794 0.024 48.114 22.683 0.366 520.218
seq03_02/frame-005020 0.048 0.498 0.0 51.125 9.97 0.221 705.924
seq03_02/frame-005030 0.027 0.467 0.0 47.161 11.516 0.259 722.343
seq03_02/frame-005040 0.445 -0.103 0.026 40.233 12.962 0.652 362.501
seq03_02/frame-005050 0.576 0.27 0.05 48.047 14.23 1.174 287.069
seq03_02/frame-005060 0.2 0.486 0.102 46.41 38.295 3.754 208.179
seq03_02/frame-005070 0.099 0.74 0.261 74.614 36.659 9.706 266.884
seq03_02/frame-005080 0.137 0.659 0.223 71.465 14.247 8.929 194.381
seq03_02/frame-005090 0.195 0.584 0.187 65.182 55.346 7.536 142.136
seq03_02/frame-005100 0.204 0.569 0.199 67.539 48.162 7.814 125.515
seq03_02/frame-005110 0.197 0.576 0.21 69.859 32.321 8.124 124.778
seq03_02/frame-005120 0.188 0.581 0.241 76.131 22.385 8.74 130.17
seq03_02/frame-005130 0.205 0.588 0.283 80.62 14.843 8.656 130.66
seq03_02/frame-005140 0.128 0.616 0.167 64.666 18.152 5.539 107.334
seq07_02/frame-000000 0.129 0.772 0.324 207.926 137.308 4.432 170.172
seq07_02/frame-000010 0.136 0.776 0.352 230.015 55.796 4.315 168.129
seq07_02/frame-000020 0.139 0.783 0.349 214.891 88.891 3.62 159.304
seq07_02/frame-000030 0.144 0.769 0.314 188.266 53.925 2.73 159.404
seq07_02/frame-000040 0.141 0.756 0.199 119.434 24.713 1.902 218.488
seq07_02/frame-000050 0.141 0.736 0.153 88.842 47.247 1.466 255.236
seq07_02/frame-000060 0.137 0.73 0.159 93.892 33.845 1.285 249.468
seq07_02/frame-000070 0.152 0.725 0.173 105.479 52.673 1.213 250.606
seq07_02/frame-000080 0.149 0.696 0.157 90.731 52.607 0.815 292.037
seq07_02/frame-000090 0.167 0.71 0.174 110.513 63.746 0.88 273.617
seq07_02/frame-000100 0.137 0.732 0.159 116.277 42.598 0.908 285.44
seq07_02/frame-000110 0.148 0.762 0.199 156.028 33.213 1.535 232.809
seq07_02/frame-000120 0.167 0.762 0.221 171.138 147.529 2.052 179.586
seq07_02/frame-000130 0.191 0.743 0.226 171.433 34.801 2.151 165.288
seq07_02/frame-000140 0.32 0.664 0.305 232.501 88.737 3.451 90.4785
seq07_02/frame-000150 0.362 0.596 0.319 256.549 65.449 4.143 74.8868
seq07_02/frame-000160 0.31 0.671 0.33 279.325 90.422 4.414 111.637
seq07_02/frame-000170 0.284 0.717 0.362 307.858 128.497 5.236 137.825
seq07_02/frame-000180 0.251 0.718 0.305 243.43 195.304 4.824 73.904
seq07_02/frame-000190 0.308 0.689 0.303 252.303 805.848 4.795 110.495
seq07_02/frame-000200 0.401 0.635 0.256 230.68 2914.55 4.504 135.807
seq07_02/frame-000210 0.393 0.659 0.178 178.178 1271.014 4.144 131.912
seq07_02/frame-000220 0.353 0.687 0.135 143.974 1100.107 3.837 148.064
seq07_02/frame-000230 0.388 0.673 0.129 157.14 1542.094 3.648 124.596
seq07_02/frame-000240 0.319 0.721 0.067 90.184 1587.503 3.187 196.814
seq07_02/frame-000250 0.282 0.75 0.091 100.644 3844.374 3.015 189.126
seq07_02/frame-000260 0.255 0.764 0.09 95.913 2752.967 2.892 182.575
seq07_02/frame-000270 0.198 0.787 0.082 91.995 722.734 2.413 108.786
seq07_02/frame-000280 0.171 0.814 0.088 91.537 380.002 1.909 117.442
seq07_02/frame-000290 0.127 0.836 0.066 70.793 808.803 2.354 163.493
seq07_02/frame-000300 0.113 0.847 0.101 84.517 1334.651 3.066 150.69
seq07_02/frame-000310 0.109 0.848 0.12 95.512 1532.393 3.184 151.458
seq07_02/frame-000320 0.157 0.807 0.16 120.498 337.567 3.539 151.165
seq07_02/frame-000330 0.166 0.772 0.218 144.497 1130.586 3.564 129.816
